# STATION: WBB
# STATION NAME: U of U William Browning Building
# LATITUDE: 40.76623
# LONGITUDE: -111.84755
# ELEVATION [ft]: 4806
# STATE: UT
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_five_minute_set_1,volt_set_1,solar_radiation_set_1,precip_accum_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,altimeter_set_1d
,,Pascals,Celsius,%,Meters/second,Degrees,Meters/second,Millimeters,volts,W/m**2,Millimeters,Celsius,Celsius,Degrees,Celsius,Pascals
WBB,07/01/2016 00:05 MDT,85462.0,23.38,42.12,2.3,335.8,3.33,,13.01,0.0,,9.75,,NNW,,101979.39
WBB,07/01/2016 00:10 MDT,85481.0,23.29,42.49,0.71,338.8,2.06,,12.96,0.0,,9.8,,NNW,,102002.06
WBB,07/01/2016 00:15 MDT,85483.0,23.15,43.25,0.09,334.5,0.59,,12.95,0.0,,9.94,,NNW,,102004.44
WBB,07/01/2016 00:20 MDT,85491.0,23.06,42.6,0.41,351.6,1.28,,12.96,0.0,,9.63,,N,,102013.99
WBB,07/01/2016 00:25 MDT,85493.0,23.0,42.22,0.68,12.72,1.76,,12.96,0.0,,9.44,,NNE,,102016.38
WBB,07/01/2016 00:30 MDT,85493.0,22.87,42.84,0.34,24.59,2.35,,13.02,0.0,,9.54,,NNE,,102016.38
WBB,07/01/2016 00:35 MDT,85491.0,22.78,42.65,2.18,3.15,2.84,,13.03,0.0,,9.39,,N,,102013.99
WBB,07/01/2016 00:40 MDT,85486.0,22.92,42.15,1.23,5.96,2.35,,12.96,0.0,,9.34,,N,,102008.02
WBB,07/01/2016 00:45 MDT,85482.0,22.82,42.75,0.62,1.9,1.28,,13.03,0.0,,9.46,,N,,102003.25
WBB,07/01/2016 00:50 MDT,85483.0,22.75,42.38,1.06,354.2,2.06,,13.03,0.0,,9.27,,N,,102004.44
WBB,07/01/2016 00:55 MDT,85481.0,22.66,42.26,1.85,7.34,2.74,,12.94,0.0,,9.15,,N,,102002.06
WBB,07/01/2016 01:00 MDT,85478.0,22.84,40.96,2.82,343.6,4.12,,13.03,0.0,,8.85,,NNW,,101998.48
WBB,07/01/2016 01:05 MDT,85476.0,23.01,40.65,2.31,358.6,3.23,,12.98,0.0,,8.89,,N,,101996.09
WBB,07/01/2016 01:10 MDT,85471.0,22.55,42.41,2.11,12.25,2.64,,13.03,0.0,,9.1,,NNE,,101990.12
WBB,07/01/2016 01:15 MDT,85471.0,22.33,43.07,2.82,27.19,3.43,,13.03,0.0,,9.13,,NNE,,101990.12
WBB,07/01/2016 01:20 MDT,85467.0,22.27,43.43,2.77,26.65,3.43,,12.96,0.0,,9.2,,NNE,,101985.35
WBB,07/01/2016 01:25 MDT,85457.0,22.16,44.05,3.39,38.41,4.21,,13.03,0.0,,9.31,,NE,,101973.42
WBB,07/01/2016 01:30 MDT,85449.0,22.14,44.09,3.72,38.12,4.31,,13.04,0.0,,9.3,,NE,,101963.87
WBB,07/01/2016 01:35 MDT,85445.0,22.13,44.1,3.67,39.13,4.51,,13.03,0.0,,9.3,,NE,,101959.1
WBB,07/01/2016 01:40 MDT,85441.0,21.97,44.58,4.08,38.16,5.0,,13.03,0.0,,9.31,,NE,,101954.33
WBB,07/01/2016 01:45 MDT,85437.0,21.83,44.95,4.35,39.84,5.29,,13.04,0.0,,9.31,,NE,,101949.55
WBB,07/01/2016 01:50 MDT,85439.0,21.83,45.09,4.0,34.79,4.8,,13.04,0.0,,9.35,,NE,,101951.94
WBB,07/01/2016 01:55 MDT,85440.0,21.81,45.09,3.87,30.58,4.7,,12.95,0.0,,9.34,,NNE,,101953.13
WBB,07/01/2016 02:00 MDT,85430.0,21.86,45.03,3.3,27.18,4.31,,13.04,0.0,,9.36,,NNE,,101941.2
WBB,07/01/2016 02:05 MDT,85433.0,21.74,45.85,2.61,6.29,3.72,,13.04,0.0,,9.52,,N,,101944.78
WBB,07/01/2016 02:10 MDT,85434.0,21.75,46.73,3.08,353.0,4.9,,12.97,0.0,,9.81,,N,,101945.97
WBB,07/01/2016 02:15 MDT,85430.0,21.85,47.12,2.72,359.1,4.12,,13.04,0.0,,10.03,,N,,101941.2
WBB,07/01/2016 02:20 MDT,85430.0,21.56,47.34,3.2,11.61,4.21,,13.04,0.0,,9.83,,NNE,,101941.2
WBB,07/01/2016 02:25 MDT,85429.0,21.58,48.04,3.12,14.74,4.02,,13.04,0.0,,10.07,,NNE,,101940.01
WBB,07/01/2016 02:30 MDT,85428.0,21.08,49.26,3.93,33.05,4.8,,13.04,0.0,,9.99,,NNE,,101938.81
WBB,07/01/2016 02:35 MDT,85425.0,21.14,48.54,3.88,39.61,5.09,,12.97,0.0,,9.82,,NE,,101935.23
WBB,07/01/2016 02:40 MDT,85428.0,21.12,48.39,4.26,40.7,5.39,,13.05,0.0,,9.76,,NE,,101938.81
WBB,07/01/2016 02:45 MDT,85426.0,21.08,48.22,4.0,38.76,4.8,,13.05,0.0,,9.67,,NE,,101936.43
WBB,07/01/2016 02:50 MDT,85427.0,21.16,47.92,3.41,38.37,4.31,,13.05,0.0,,9.65,,NE,,101937.62
WBB,07/01/2016 02:55 MDT,85424.0,21.06,48.13,3.19,37.53,4.21,,13.0,0.0,,9.62,,NE,,101934.04
WBB,07/01/2016 03:00 MDT,85416.0,21.12,47.84,3.07,49.3,4.12,,13.05,0.0,,9.59,,NE,,101924.49
WBB,07/01/2016 03:05 MDT,85414.0,21.05,48.31,2.09,45.75,4.12,,12.99,0.0,,9.67,,NE,,101922.11
WBB,07/01/2016 03:10 MDT,85408.0,20.85,48.86,3.33,50.48,4.31,,12.97,0.0,,9.65,,NE,,101914.95
WBB,07/01/2016 03:15 MDT,85407.0,20.87,48.68,3.28,55.11,4.6,,12.98,0.0,,9.62,,NE,,101913.76
WBB,07/01/2016 03:20 MDT,85408.0,20.91,48.6,1.85,61.19,3.13,,13.06,0.0,,9.63,,ENE,,101914.95
WBB,07/01/2016 03:25 MDT,85407.0,20.84,48.58,2.93,55.65,4.31,,12.99,0.0,,9.56,,NE,,101913.76
WBB,07/01/2016 03:30 MDT,85404.0,20.9,48.28,2.33,56.16,3.82,,13.06,0.0,,9.52,,NE,,101910.18
WBB,07/01/2016 03:35 MDT,85394.0,20.85,48.31,3.11,45.67,3.82,,13.0,0.0,,9.48,,NE,,101898.24
WBB,07/01/2016 03:40 MDT,85394.0,20.89,47.75,3.16,48.4,3.82,,13.0,0.0,,9.35,,NE,,101898.24
WBB,07/01/2016 03:45 MDT,85393.0,20.83,48.22,2.72,51.75,3.53,,12.98,0.0,,9.44,,NE,,101897.05
WBB,07/01/2016 03:50 MDT,85390.0,20.62,48.86,3.05,39.5,3.92,,13.02,0.0,,9.44,,NE,,101893.47
WBB,07/01/2016 03:55 MDT,85384.0,20.61,48.7,3.39,35.23,4.51,,13.0,0.0,,9.38,,NE,,101886.31
WBB,07/01/2016 04:00 MDT,85387.0,20.56,48.88,3.33,41.46,4.31,,13.06,0.0,,9.39,,NE,,101889.89
WBB,07/01/2016 04:05 MDT,85392.0,20.57,48.71,3.64,47.4,4.31,,13.0,0.0,,9.35,,NE,,101895.86
WBB,07/01/2016 04:10 MDT,85392.0,20.66,48.31,3.59,46.25,4.41,,12.99,0.0,,9.31,,NE,,101895.86
WBB,07/01/2016 04:15 MDT,85393.0,20.58,48.54,3.31,45.95,4.31,,13.07,0.0,,9.3,,NE,,101897.05
WBB,07/01/2016 04:20 MDT,85393.0,20.58,48.64,2.8,49.39,3.82,,13.06,0.0,,9.34,,NE,,101897.05
WBB,07/01/2016 04:25 MDT,85394.0,20.63,48.3,2.42,45.53,3.33,,12.99,0.0,,9.28,,NE,,101898.24
WBB,07/01/2016 04:30 MDT,85393.0,20.72,47.8,2.78,42.44,3.63,,13.07,0.0,,9.2,,NE,,101897.05
WBB,07/01/2016 04:35 MDT,85392.0,20.55,48.42,2.43,50.17,4.31,,12.99,0.0,,9.24,,NE,,101895.86
WBB,07/01/2016 04:40 MDT,85395.0,20.74,47.94,0.95,72.31,1.96,,13.0,0.0,,9.27,,ENE,,101899.44
WBB,07/01/2016 04:45 MDT,85397.0,20.69,48.31,0.82,41.63,2.25,,13.07,0.0,,9.34,,NE,,101901.82
WBB,07/01/2016 04:50 MDT,85400.0,20.27,49.4,1.69,26.28,3.04,,13.07,0.0,,9.28,,NNE,,101905.4
WBB,07/01/2016 04:55 MDT,85402.0,20.18,49.27,2.38,17.25,3.13,,12.97,0.0,,9.16,,NNE,,101907.79
WBB,07/01/2016 05:00 MDT,85406.0,20.08,50.65,2.16,354.9,3.13,,13.07,0.0,,9.48,,N,,101912.56
WBB,07/01/2016 05:05 MDT,85407.0,19.64,54.83,1.56,312.5,2.55,,13.0,0.0,,10.26,,NW,,101913.76
WBB,07/01/2016 05:10 MDT,85404.0,19.18,56.55,0.77,349.7,1.37,,13.07,0.0,,10.29,,N,,101910.18
WBB,07/01/2016 05:15 MDT,85408.0,19.02,56.9,0.88,6.74,1.57,,13.07,0.0,,10.23,,N,,101914.95
WBB,07/01/2016 05:20 MDT,85417.0,19.05,57.58,1.41,5.25,1.76,,13.07,0.0,,10.44,,N,,101925.69
WBB,07/01/2016 05:25 MDT,85420.0,19.19,57.36,1.28,8.02,1.67,,13.01,0.0,,10.51,,N,,101929.27
WBB,07/01/2016 05:30 MDT,85422.0,19.4,55.48,0.82,13.2,1.18,,13.08,0.0,,10.21,,NNE,,101931.65
WBB,07/01/2016 05:35 MDT,85422.0,19.54,53.37,1.54,40.97,2.45,,13.0,0.0,,9.76,,NE,,101931.65
WBB,07/01/2016 05:40 MDT,85421.0,19.78,52.25,2.0,36.05,2.55,,12.99,0.0,,9.66,,NE,,101930.46
WBB,07/01/2016 05:45 MDT,85431.0,19.81,52.17,1.68,36.59,1.96,,13.08,0.01,,9.67,,NE,,101942.39
WBB,07/01/2016 05:50 MDT,85434.0,19.73,52.29,1.74,46.63,2.35,,13.08,0.4,,9.63,,NE,,101945.97
WBB,07/01/2016 05:55 MDT,85434.0,19.79,51.59,2.18,35.36,3.13,,13.08,0.96,,9.48,,NE,,101945.97
WBB,07/01/2016 06:00 MDT,85439.0,20.01,50.54,2.63,26.26,3.13,,13.08,1.56,,9.38,,NNE,,101951.94
WBB,07/01/2016 06:05 MDT,85438.0,20.05,50.06,3.05,30.41,3.82,,13.08,2.9,,9.27,,NNE,,101950.75
WBB,07/01/2016 06:10 MDT,85441.0,20.01,49.98,3.23,30.85,3.92,,13.0,4.6,,9.21,,NNE,,101954.33
WBB,07/01/2016 06:15 MDT,85440.0,19.89,50.34,3.3,31.85,3.92,,13.04,6.82,,9.21,,NNE,,101953.13
WBB,07/01/2016 06:20 MDT,85436.0,19.94,50.04,3.63,29.76,4.12,,13.03,8.61,,9.17,,NNE,,101948.36
WBB,07/01/2016 06:25 MDT,85435.0,20.08,49.46,3.77,25.42,4.6,,13.08,10.17,,9.12,,NNE,,101947.17
WBB,07/01/2016 06:30 MDT,85435.0,20.05,49.79,3.99,31.01,4.51,,13.05,11.94,,9.19,,NNE,,101947.17
WBB,07/01/2016 06:35 MDT,85436.0,20.04,49.79,4.16,33.53,5.09,,13.08,13.79,,9.18,,NNE,,101948.36
WBB,07/01/2016 06:40 MDT,85437.0,20.05,49.84,4.57,36.67,5.39,,13.0,16.12,,9.21,,NE,,101949.55
WBB,07/01/2016 06:45 MDT,85440.0,19.98,50.26,4.33,36.25,5.39,,13.01,18.4,,9.27,,NE,,101953.13
WBB,07/01/2016 06:50 MDT,85446.0,20.04,50.02,4.27,34.01,5.0,,13.05,23.96,,9.25,,NE,,101960.29
WBB,07/01/2016 06:55 MDT,85446.0,20.04,50.16,4.36,34.75,5.39,,13.03,31.22,,9.3,,NE,,101960.29
WBB,07/01/2016 07:00 MDT,85448.0,20.17,49.93,3.93,32.46,4.6,,13.08,63.37,,9.35,,NNE,,101962.68
WBB,07/01/2016 07:05 MDT,85448.0,20.29,49.58,3.84,34.01,4.51,,13.01,78.83,,9.35,,NE,,101962.68
WBB,07/01/2016 07:10 MDT,85450.0,20.61,48.49,3.11,29.22,4.6,,13.0,84.2,,9.32,,NNE,,101965.07
WBB,07/01/2016 07:15 MDT,85455.0,20.84,47.8,2.88,31.81,4.02,,13.0,96.2,,9.32,,NNE,,101971.03
WBB,07/01/2016 07:20 MDT,85456.0,21.0,47.76,2.66,34.43,3.53,,13.0,117.5,,9.45,,NE,,101972.23
WBB,07/01/2016 07:25 MDT,85453.0,21.18,47.05,2.97,37.84,3.82,,13.08,136.6,,9.39,,NE,,101968.65
WBB,07/01/2016 07:30 MDT,85459.0,21.29,47.31,3.18,40.75,4.02,,13.07,147.7,,9.58,,NE,,101975.81
WBB,07/01/2016 07:35 MDT,85461.0,21.36,47.32,2.82,42.56,4.02,,13.01,157.3,,9.64,,NE,,101978.19
WBB,07/01/2016 07:40 MDT,85468.0,21.88,45.74,1.42,50.2,3.13,,13.02,167.2,,9.61,,NE,,101986.54
WBB,07/01/2016 07:45 MDT,85474.0,22.72,45.7,0.85,215.7,1.57,,13.07,174.8,,10.37,,SW,,101993.7
WBB,07/01/2016 07:50 MDT,85474.0,23.5,43.56,0.14,203.6,0.68,,13.05,186.1,,10.36,,SSW,,101993.7
WBB,07/01/2016 07:55 MDT,85472.0,23.96,43.59,0.12,185.3,0.98,,12.99,198.4,,10.79,,S,,101991.32
WBB,07/01/2016 08:00 MDT,85474.0,24.32,40.5,0.14,330.6,0.88,,13.06,209.4,,10.02,,NNW,,101993.7
WBB,07/01/2016 08:05 MDT,85475.0,24.4,41.28,0.38,281.6,1.47,,13.06,220.2,,10.37,,WNW,,101994.9
WBB,07/01/2016 08:10 MDT,85474.0,24.53,40.9,0.61,224.1,1.28,,13.0,235.6,,10.35,,SW,,101993.7
WBB,07/01/2016 08:15 MDT,85478.0,23.59,43.53,1.75,240.9,3.13,,13.04,243.9,,10.43,,WSW,,101998.48
WBB,07/01/2016 08:20 MDT,85485.0,22.61,45.34,2.2,236.2,3.23,,12.97,258.6,,10.15,,SW,,102006.83
WBB,07/01/2016 08:25 MDT,85497.0,22.52,46.14,1.78,245.3,2.55,,12.97,269.5,,10.33,,WSW,,102021.15
WBB,07/01/2016 08:30 MDT,85499.0,22.92,45.84,1.69,266.7,3.33,,13.02,280.0,,10.6,,W,,102023.54
WBB,07/01/2016 08:35 MDT,85504.0,22.84,46.26,1.46,309.5,2.94,,12.98,292.4,,10.66,,NW,,102029.5
WBB,07/01/2016 08:40 MDT,85500.0,23.39,44.58,1.07,331.9,1.96,,13.04,304.4,,10.61,,NNW,,102024.73
WBB,07/01/2016 08:45 MDT,85496.0,23.56,43.96,1.06,329.0,1.47,,13.03,315.8,,10.55,,NNW,,102019.96
WBB,07/01/2016 08:50 MDT,85494.0,24.31,41.48,0.46,21.22,0.98,,12.97,328.4,,10.36,,NNE,,102017.57
WBB,07/01/2016 08:55 MDT,85493.0,24.74,40.25,0.35,13.34,1.37,,13.03,339.8,,10.3,,NNE,,102016.38
WBB,07/01/2016 09:00 MDT,85494.0,25.12,39.21,0.55,64.7,1.18,,13.02,351.5,,10.25,,ENE,,102017.57
WBB,07/01/2016 09:05 MDT,85495.0,26.34,36.27,0.7,50.33,1.57,,12.95,363.2,,10.18,,NE,,102018.76
WBB,07/01/2016 09:10 MDT,85499.0,26.65,36.15,0.2,59.99,0.98,,13.01,375.0,,10.41,,ENE,,102023.54
WBB,07/01/2016 09:15 MDT,85496.0,26.38,37.15,0.83,264.7,2.16,,13.01,385.0,,10.58,,W,,102019.96
WBB,07/01/2016 09:20 MDT,85495.0,25.18,40.14,1.12,268.4,2.35,,13.0,396.7,,10.66,,W,,102018.76
WBB,07/01/2016 09:25 MDT,85502.0,24.98,40.22,1.43,263.3,2.64,,13.0,406.8,,10.51,,W,,102027.12
WBB,07/01/2016 09:30 MDT,85505.0,24.47,41.84,1.59,232.8,2.55,,13.0,419.1,,10.64,,SW,,102030.7
WBB,07/01/2016 09:35 MDT,85506.0,24.88,40.55,1.27,237.3,2.94,,12.91,429.2,,10.54,,WSW,,102031.89
WBB,07/01/2016 09:40 MDT,85504.0,25.19,39.39,0.51,269.5,1.67,,12.91,440.1,,10.39,,W,,102029.5
WBB,07/01/2016 09:45 MDT,85503.0,25.5,38.45,1.97,240.3,3.13,,12.99,451.3,,10.3,,WSW,,102028.31
WBB,07/01/2016 09:50 MDT,85506.0,24.56,40.53,1.61,244.2,2.74,,12.95,460.8,,10.24,,WSW,,102031.89
WBB,07/01/2016 09:55 MDT,85509.0,24.76,39.89,1.63,231.9,3.04,,12.98,471.5,,10.19,,SW,,102035.47
WBB,07/01/2016 10:00 MDT,85511.0,25.36,38.51,1.01,265.0,2.74,,12.98,480.8,,10.2,,W,,102037.86
WBB,07/01/2016 10:05 MDT,85513.0,25.8,36.6,1.05,203.9,2.74,,12.98,489.5,,9.83,,SSW,,102040.24
WBB,07/01/2016 10:10 MDT,85514.0,26.48,35.91,0.76,331.4,2.35,,12.91,497.8,,10.16,,NNW,,102041.44
WBB,07/01/2016 10:15 MDT,85510.0,27.17,34.58,0.74,315.5,2.74,,12.97,508.0,,10.21,,NW,26.72,102036.66
WBB,07/01/2016 10:20 MDT,85504.0,26.03,35.45,1.95,301.4,3.13,,12.9,518.5,,9.56,,WNW,,102029.5
WBB,07/01/2016 10:25 MDT,85502.0,26.29,35.06,0.42,313.3,1.47,,12.9,527.2,,9.63,,NW,,102027.12
WBB,07/01/2016 10:30 MDT,85503.0,26.84,33.29,1.09,326.8,2.35,,12.96,536.3,,9.35,,NNW,26.45,102028.31
WBB,07/01/2016 10:35 MDT,85501.0,27.31,32.27,0.59,312.3,1.67,,12.87,543.4,,9.3,,NW,26.71,102025.92
WBB,07/01/2016 10:40 MDT,85498.0,28.19,30.56,0.59,263.2,1.67,,12.95,549.9,,9.27,,W,27.26,102022.34
WBB,07/01/2016 10:45 MDT,85498.0,27.71,31.26,1.66,224.4,3.92,,12.95,556.2,,9.18,,SW,26.95,102022.34
WBB,07/01/2016 10:50 MDT,85500.0,26.64,33.9,1.62,249.9,3.23,,12.95,570.2,,9.44,,WSW,,102024.73
WBB,07/01/2016 10:55 MDT,85496.0,26.35,34.04,2.54,239.7,4.7,,12.88,581.7,,9.25,,WSW,,102019.96
WBB,07/01/2016 11:00 MDT,85494.0,26.29,34.0,1.97,215.7,3.82,,12.87,591.8,,9.18,,SW,,102017.57
WBB,07/01/2016 11:05 MDT,85497.0,26.99,31.91,1.52,194.6,2.94,,12.92,594.6,,8.86,,SSW,26.58,102021.15
WBB,07/01/2016 11:10 MDT,85496.0,27.0,31.78,0.91,189.0,1.96,,12.87,609.1,,8.8,,S,26.59,102019.96
WBB,07/01/2016 11:15 MDT,85495.0,28.04,30.59,1.07,238.0,2.45,,12.94,616.0,,9.15,,WSW,27.15,102018.76
WBB,07/01/2016 11:20 MDT,85499.0,27.98,30.39,1.65,208.0,3.43,,12.86,624.6,,9.0,,SSW,27.1,102023.54
WBB,07/01/2016 11:25 MDT,85494.0,27.82,30.93,0.98,183.2,2.45,,12.88,632.8,,9.12,,S,27.01,102017.57
WBB,07/01/2016 11:30 MDT,85494.0,28.18,30.29,1.54,179.7,3.63,,12.94,640.2,,9.13,,S,27.24,102017.57
WBB,07/01/2016 11:35 MDT,85497.0,27.4,31.07,2.17,244.5,3.82,,12.93,654.2,,8.82,,WSW,26.72,102021.15
WBB,07/01/2016 11:40 MDT,85499.0,27.32,31.35,1.68,281.5,3.72,,12.88,663.3,,8.88,,WNW,26.68,102023.54
WBB,07/01/2016 11:45 MDT,85502.0,27.62,30.52,1.22,238.0,2.94,,12.93,687.4,,8.75,,WSW,26.85,102027.12
WBB,07/01/2016 11:50 MDT,85496.0,28.19,28.84,0.64,306.3,1.86,,12.93,680.4,,8.42,,NW,27.18,102019.96
WBB,07/01/2016 11:55 MDT,85492.0,28.49,29.14,0.76,286.7,2.16,,12.93,634.2,,8.83,,WNW,27.42,102015.18
WBB,07/01/2016 12:00 MDT,85488.0,27.92,30.08,2.52,244.9,4.7,,12.86,602.8,,8.8,,WSW,27.04,102010.41
WBB,07/01/2016 12:05 MDT,85480.0,27.78,30.06,1.08,311.3,2.45,,12.92,645.7,,8.67,,NW,26.94,102000.86
WBB,07/01/2016 12:10 MDT,85477.0,28.59,29.11,1.14,250.5,3.04,,12.85,725.9,,8.9,,WSW,27.5,101997.28
WBB,07/01/2016 12:15 MDT,85476.0,29.8,26.49,0.7,202.7,2.35,,12.92,729.7,,8.56,,SSW,28.35,101996.09
WBB,07/01/2016 12:20 MDT,85471.0,29.76,26.61,0.99,85.4,2.16,,12.84,712.0,,8.59,,E,28.32,101990.12
WBB,07/01/2016 12:25 MDT,85467.0,29.26,27.67,0.79,86.3,2.35,,12.85,702.5,,8.74,,E,27.96,101985.35
WBB,07/01/2016 12:30 MDT,85466.0,29.17,27.39,2.18,317.9,3.82,,12.91,703.8,,8.51,,NW,27.87,101984.16
WBB,07/01/2016 12:35 MDT,85462.0,28.01,29.08,2.73,325.0,3.92,,12.91,696.2,,8.38,,NW,27.06,101979.39
WBB,07/01/2016 12:40 MDT,85460.0,28.92,27.93,2.0,287.9,4.12,,12.85,710.1,,8.58,,WNW,27.7,101977.0
WBB,07/01/2016 12:45 MDT,85455.0,29.23,26.48,1.37,275.3,4.21,,12.91,714.2,,8.06,,W,27.87,101971.03
WBB,07/01/2016 12:50 MDT,85447.0,29.22,25.94,2.0,306.9,4.8,,12.84,699.4,,7.75,,NW,27.84,101961.49
WBB,07/01/2016 12:55 MDT,85440.0,28.68,26.16,3.06,303.2,5.09,,12.83,719.7,,7.41,,WNW,27.43,101953.13
WBB,07/01/2016 13:00 MDT,85433.0,29.05,25.57,1.4,322.6,4.7,,12.9,726.1,,7.4,,NW,27.69,101944.78
WBB,07/01/2016 13:05 MDT,85426.0,29.53,25.16,2.1,267.1,5.09,,12.9,721.8,,7.57,,W,28.06,101936.43
WBB,07/01/2016 13:10 MDT,85418.0,29.23,25.62,3.1,260.2,5.59,,12.83,723.8,,7.58,,W,27.83,101926.88
WBB,07/01/2016 13:15 MDT,85417.0,29.38,24.6,2.73,285.6,6.27,,12.9,723.4,,7.12,,WNW,27.91,101925.69
WBB,07/01/2016 13:20 MDT,85417.0,28.69,25.11,2.52,313.1,5.39,,12.9,734.0,,6.83,,NW,27.39,101925.69
WBB,07/01/2016 13:25 MDT,85413.0,29.12,24.89,2.62,287.2,5.98,,12.84,737.9,,7.07,,WNW,27.72,101920.91
WBB,07/01/2016 13:30 MDT,85405.0,29.53,25.08,2.29,262.9,5.49,,12.85,739.3,,7.53,,W,28.05,101911.37
WBB,07/01/2016 13:35 MDT,85397.0,29.35,25.66,3.38,278.6,6.66,,12.9,745.6,,7.71,,W,27.93,101901.82
WBB,07/01/2016 13:40 MDT,85391.0,29.84,24.39,3.06,307.5,6.76,,12.82,752.5,,7.39,,NW,28.28,101894.66
WBB,07/01/2016 13:45 MDT,85389.0,29.18,25.98,3.72,289.5,6.47,,12.83,724.3,,7.74,,WNW,27.81,101892.28
WBB,07/01/2016 13:50 MDT,85386.0,29.73,25.31,2.64,329.8,4.8,,12.83,715.3,,7.83,,NNW,28.23,101888.7
WBB,07/01/2016 13:55 MDT,85382.0,29.68,25.57,3.61,303.4,7.55,,12.83,751.3,,7.94,,WNW,28.2,101883.92
WBB,07/01/2016 14:00 MDT,85381.0,28.55,26.68,4.8,312.1,7.45,,12.9,689.4,,7.59,,NW,27.35,101882.73
WBB,07/01/2016 14:05 MDT,85377.0,29.3,25.7,2.88,269.3,5.78,,12.82,724.9,,7.69,,W,27.89,101877.96
WBB,07/01/2016 14:10 MDT,85370.0,29.49,25.67,3.52,303.4,6.37,,12.8,722.6,,7.83,,WNW,28.05,101869.6
WBB,07/01/2016 14:15 MDT,85364.0,29.2,26.27,3.44,304.7,7.35,,12.89,726.6,,7.92,,NW,27.84,101862.44
WBB,07/01/2016 14:20 MDT,85357.0,29.79,24.92,3.65,293.1,7.35,,12.89,734.4,,7.66,,WNW,28.26,101854.09
WBB,07/01/2016 14:25 MDT,85351.0,29.56,25.25,3.84,279.9,7.35,,12.89,713.7,,7.65,,W,28.09,101846.93
WBB,07/01/2016 14:30 MDT,85349.0,30.08,24.37,2.76,287.3,7.35,,12.89,662.9,,7.58,,WNW,28.48,101844.55
WBB,07/01/2016 14:35 MDT,85349.0,29.51,24.15,4.74,272.4,7.25,,12.81,664.5,,6.96,,W,27.99,101844.55
WBB,07/01/2016 14:40 MDT,85341.0,29.7,23.19,3.79,275.1,7.25,,12.89,719.7,,6.54,,W,28.11,101835.0
WBB,07/01/2016 14:45 MDT,85339.0,28.84,24.15,5.03,301.3,7.74,,12.89,703.6,,6.39,,WNW,27.47,101832.61
WBB,07/01/2016 14:50 MDT,85336.0,29.2,23.94,3.44,279.8,8.03,,12.9,703.1,,6.57,,W,27.74,101829.03
WBB,07/01/2016 14:55 MDT,85335.0,29.72,22.53,3.34,285.9,8.33,,12.89,694.2,,6.14,,WNW,28.1,101827.84
WBB,07/01/2016 15:00 MDT,85332.0,29.97,22.39,3.48,278.1,7.64,,12.89,655.6,,6.26,,W,28.3,101824.26
WBB,07/01/2016 15:05 MDT,85326.0,29.06,22.94,4.3,294.1,6.66,,12.89,679.9,,5.84,,WNW,27.59,101817.1
WBB,07/01/2016 15:10 MDT,85315.0,29.06,23.05,4.47,305.2,9.7,,12.9,672.9,,5.91,,NW,27.6,101803.97
WBB,07/01/2016 15:15 MDT,85314.0,28.77,23.3,4.56,326.9,7.25,,12.9,675.2,,5.81,,NNW,27.39,101802.78
WBB,07/01/2016 15:20 MDT,85313.0,28.99,23.28,3.2,348.3,5.39,,12.82,692.9,,5.99,,NNW,27.55,101801.59
WBB,07/01/2016 15:25 MDT,85313.0,30.38,21.53,2.53,268.4,6.27,,12.9,683.0,,6.04,,W,28.61,101801.59
WBB,07/01/2016 15:30 MDT,85306.0,29.32,22.95,3.56,317.2,7.35,,12.9,397.7,,6.06,,NW,27.8,101793.23
WBB,07/01/2016 15:35 MDT,85299.0,28.73,23.73,3.51,340.3,5.78,,12.9,309.8,,6.04,,NNW,27.37,101784.88
WBB,07/01/2016 15:40 MDT,85297.0,28.42,22.78,3.04,340.1,5.78,,12.84,257.1,,5.19,,NNW,27.11,101782.5
WBB,07/01/2016 15:45 MDT,85294.0,28.54,23.43,3.67,316.1,6.56,,12.9,257.5,,5.7,,NW,27.22,101778.92
WBB,07/01/2016 15:50 MDT,85292.0,28.1,23.23,3.6,337.5,6.76,,12.82,291.8,,5.2,,NNW,26.9,101776.53
WBB,07/01/2016 15:55 MDT,85290.0,28.28,24.13,3.51,349.3,5.2,,12.91,274.4,,5.9,,N,27.06,101774.14
WBB,07/01/2016 16:00 MDT,85287.0,28.45,22.25,3.12,351.4,5.68,,12.91,288.4,,4.88,,N,27.12,101770.56
WBB,07/01/2016 16:05 MDT,85284.0,28.05,25.06,3.99,314.8,5.59,,12.91,272.7,,6.25,,NW,26.93,101766.98
WBB,07/01/2016 16:10 MDT,85279.0,28.24,25.34,2.41,339.2,5.39,,12.83,259.2,,6.57,,NNW,27.07,101761.02
WBB,07/01/2016 16:15 MDT,85270.0,28.22,24.98,4.41,345.3,6.86,,12.91,259.8,,6.35,,NNW,27.05,101750.28
WBB,07/01/2016 16:20 MDT,85265.0,28.01,24.5,3.48,327.5,5.78,,12.91,252.0,,5.89,,NNW,26.88,101744.31
WBB,07/01/2016 16:25 MDT,85264.0,28.05,23.88,3.17,357.1,5.09,,12.86,256.4,,5.55,,N,26.89,101743.12
